,Date,Team,ELOR
1312,8 Dec 1951,Ireland,1594.8512699999999
1313,8 Dec 1951,South Africa,1942.7971760000003
1314,22 Dec 1951,Wales,1571.591302
1315,22 Dec 1951,South Africa,1951.705111
1316,1952,Belgium,1424.700681
1317,1952,Netherlands,1091.1169619999998
1318,5 Jan 1952,England,1406.720642
1319,5 Jan 1952,South Africa,1956.3101510000001
1320,12 Jan 1952,Scotland,1410.954473
1321,12 Jan 1952,France,1674.657813
1322,19 Jan 1952,England,1390.3065800000002
1323,19 Jan 1952,Wales,1588.005364
1324,26 Jan 1952,France,1635.343049
1325,26 Jan 1952,Ireland,1634.166034
1326,2 Feb 1952,Wales,1606.871398
1327,2 Feb 1952,Scotland,1392.088439
1328,16 Feb 1952,France,1610.841146
1329,16 Feb 1952,South Africa,1980.812054
1330,23 Feb 1952,Ireland,1643.099064
1331,23 Feb 1952,Scotland,1383.155409
1332,2 Mar 1952,West Germany,1524.6372880000001
1333,2 Mar 1952,Belgium,1400.063393
1334,8 Mar 1952,Ireland,1578.02193
1335,8 Mar 1952,Wales,1671.9485320000001
1336,15 Mar 1952,Scotland,1315.56996
1337,15 Mar 1952,England,1457.8920289999999
1338,22 Mar 1952,Wales,1692.131755
1339,22 Mar 1952,France,1590.657923
1340,29 Mar 1952,England,1489.2010699999998
1341,29 Mar 1952,Ireland,1546.7128890000001
1342,5 Apr 1952,France,1549.9568160000001
1343,5 Apr 1952,England,1529.902177
1344,13 Apr 1952,Spain,1473.01476
1345,13 Apr 1952,Italy,1564.023585
1346,27 Apr 1952,Italy,1593.996916
1347,27 Apr 1952,West Germany,1494.663957
1348,11 May 1952,East Germany,1336.08737
1349,11 May 1952,Romania,1531.4463779999999
1350,14 May 1952,East Germany,1289.052544
1351,14 May 1952,Romania,1578.481204
1352,17 May 1952,Italy,1532.765676
1353,17 May 1952,France,1611.188056
1354,26 Jul 1952,Australia,1496.346627
1355,26 Jul 1952,Fiji,1659.6979529999999
1356,9 Aug 1952,Australia,1479.8425539999998
1357,9 Aug 1952,Fiji,1676.202026
1358,6 Sep 1952,New Zealand,1698.411232
1359,6 Sep 1952,Australia,1543.356418
1360,13 Sep 1952,New Zealand,1715.882541
1361,13 Sep 1952,Australia,1525.885109
1362,28 Dec 1952,Spain,1415.74857
1363,28 Dec 1952,West Germany,1551.930147
1364,10 Jan 1953,France,1619.427044
1365,10 Jan 1953,Scotland,1307.330972
1366,17 Jan 1953,Wales,1635.049591
1367,17 Jan 1953,England,1586.984341
1368,24 Jan 1953,Ireland,1599.1466269999999
1369,24 Jan 1953,France,1566.993306
1370,7 Feb 1953,Scotland,1287.906842
1371,7 Feb 1953,Wales,1654.473721
1372,14 Feb 1953,Ireland,1599.1466269999999
1373,14 Feb 1953,England,1586.984341
1374,28 Feb 1953,England,1623.419019
1375,28 Feb 1953,France,1530.558628
1376,28 Feb 1953,Scotland,1263.84364
1377,28 Feb 1953,Ireland,1623.209829
1378,14 Mar 1953,Wales,1669.925621
1379,14 Mar 1953,Ireland,1607.7579289999999
1380,21 Mar 1953,England,1632.336629
1381,21 Mar 1953,Scotland,1254.92603
1382,28 Mar 1953,France,1507.909468
1383,28 Mar 1953,Wales,1692.5747809999998
1384,26 Apr 1953,France,1554.304465
1385,26 Apr 1953,Italy,1486.3706789999999
1386,17 May 1953,Sweden,1627.075116
1387,17 May 1953,Denmark,1372.924884
1388,17 May 1953,West Germany,1470.451351
1389,17 May 1953,Italy,1567.849475
1390,24 May 1953,Romania,1551.2035560000002
1391,24 May 1953,Italy,1595.127123
1392,22 Aug 1953,South Africa,1986.4781440000002
1393,22 Aug 1953,Australia,1520.219019
1394,5 Sep 1953,South Africa,1924.859902
1395,5 Sep 1953,Australia,1581.837261
1396,5 Sep 1953,Uruguay,1479.400003
1397,5 Sep 1953,Brazil,1356.9899599999999
1398,19 Sep 1953,South Africa,1932.788282
1399,19 Sep 1953,Australia,1573.908881
1400,26 Sep 1953,South Africa,1940.8106539999999
1401,26 Sep 1953,Australia,1565.886509
1402,19 Dec 1953,Wales,1723.1152760000002
1403,19 Dec 1953,New Zealand,1685.342046
1404,9 Jan 1954,Ireland,1558.4292619999999
1405,9 Jan 1954,New Zealand,1734.670713
1406,9 Jan 1954,Scotland,1242.9687720000002
1407,9 Jan 1954,France,1566.261723
1408,16 Jan 1954,England,1661.321409
1409,16 Jan 1954,Wales,1694.130496
1410,23 Jan 1954,France,1599.919874
1411,23 Jan 1954,Ireland,1524.771111
1412,30 Jan 1954,England,1625.316043
1413,30 Jan 1954,New Zealand,1770.6760789999998
1414,13 Feb 1954,England,1651.83715
1415,13 Feb 1954,Ireland,1498.250004
1416,13 Feb 1954,Scotland,1239.15476
1417,13 Feb 1954,New Zealand,1774.4900910000001
1418,27 Feb 1954,France,1635.385495
1419,27 Feb 1954,New Zealand,1739.0244699999998
1420,27 Feb 1954,Ireland,1508.171128
1421,27 Feb 1954,Scotland,1229.233636
1422,13 Mar 1954,Ireland,1489.008025
1423,13 Mar 1954,Wales,1713.2935989999999
1424,20 Mar 1954,Scotland,1217.805965
1425,20 Mar 1954,England,1663.264821
1426,21 Mar 1954,West Germany,1470.451351
1427,21 Mar 1954,Spain,1415.74857
1428,27 Mar 1954,Wales,1736.10583
1429,27 Mar 1954,France,1612.573264
1430,5 Apr 1954,Spain,1473.579531
1431,5 Apr 1954,Portugal,1401.523616
1432,10 Apr 1954,France,1653.446874
1433,10 Apr 1954,England,1622.3912109999999
1434,10 Apr 1954,Wales,1739.369154
1435,10 Apr 1954,Scotland,1214.542641
1436,11 Apr 1954,Belgium,1345.67118
1437,11 Apr 1954,Spain,1527.971744
1438,19 Apr 1954,Italy,1624.4838949999998
1439,19 Apr 1954,Spain,1498.614972
1440,24 Apr 1954,Italy,1549.064954
1441,24 Apr 1954,France,1728.8658149999999
1442,12 May 1954,Czechia,1313.974081
1443,12 May 1954,East Germany,1236.398558
1444,15 May 1954,Czechia,1354.2858039999999
1445,15 May 1954,East Germany,1196.086835
1446,5 Jun 1954,Australia,1596.422368
1447,5 Jun 1954,Fiji,1645.666167
1448,26 Jun 1954,Australia,1572.82504
1449,26 Jun 1954,Fiji,1669.263495
1450,29 Aug 1954,Argentina,1594.428444
1451,29 Aug 1954,France,1782.053036
1452,12 Sep 1954,Argentina,1548.654979
1453,12 Sep 1954,France,1827.8265010000002
1454,2 Oct 1954,Denmark,1358.346927
1455,2 Oct 1954,Sweden,1641.653073
1456,1955,Thailand,1409.364615
1457,1955,Malaysia,1590.635385
1458,8 Jan 1955,France,1829.895983
1459,8 Jan 1955,Scotland,1212.473159
1460,22 Jan 1955,Ireland,1481.187584
1461,22 Jan 1955,France,1837.7164239999997
1462,22 Jan 1955,Wales,1753.161459
1463,22 Jan 1955,England,1608.598906
1464,5 Feb 1955,Scotland,1285.347508
1465,5 Feb 1955,Wales,1680.2871100000002
1466,12 Feb 1955,Ireland,1481.187584
1467,12 Feb 1955,England,1608.598906
1468,26 Feb 1955,England,1584.3319
1469,26 Feb 1955,France,1861.98343
1470,26 Feb 1955,Scotland,1346.809536
1471,26 Feb 1955,Ireland,1419.725556
1472,12 Mar 1955,Wales,1695.1889600000002
1473,12 Mar 1955,Ireland,1404.8237060000001
1474,13 Mar 1955,Italy,1582.183895
1475,13 Mar 1955,West Germany,1437.33241
1476,19 Mar 1955,England,1592.2018269999999
1477,19 Mar 1955,Scotland,1338.939609
1478,26 Mar 1955,France,1804.5988690000001
1479,26 Mar 1955,Wales,1752.573521
1480,10 Apr 1955,France,1824.2789100000002
1481,10 Apr 1955,Italy,1562.5038539999998
1482,20 Apr 1955,Czechia,1335.905718
1483,20 Apr 1955,Romania,1569.583642
1484,18 Jul 1955,Spain,1453.266257
1485,18 Jul 1955,Italy,1607.852569
1486,6 Aug 1955,South Africa,1915.8537059999999
1487,6 Aug 1955,Lions,1658.1822
1488,20 Aug 1955,New Zealand,1756.567106
1489,20 Aug 1955,Australia,1555.2824039999998
1490,20 Aug 1955,South Africa,1930.40232
1491,20 Aug 1955,Lions,1643.633586
1492,3 Sep 1955,New Zealand,1771.444387
1493,3 Sep 1955,Australia,1540.405123
1494,3 Sep 1955,South Africa,1881.112518
1495,3 Sep 1955,Lions,1692.923388
1496,17 Sep 1955,New Zealand,1710.2988899999998
1497,17 Sep 1955,Australia,1601.55062
1498,24 Sep 1955,South Africa,1900.6257449999998
1499,24 Sep 1955,Lions,1673.410161
1500,11 Dec 1955,Italy,1619.726179
1501,11 Dec 1955,Czechia,1324.032108
1502,1956,Belgium,1307.4716779999999
1503,1956,Netherlands,1129.316464
1504,1956,Malaysia,1527.3064140000001
1505,1956,Thailand,1472.6935859999999
1506,1956,Tonga,1430.01737
1507,1956,Samoa,1350.492901
1508,14 Jan 1956,Scotland,1432.738312
1509,14 Jan 1956,France,1730.480207
1510,21 Jan 1956,England,1564.9960230000002
1511,21 Jan 1956,Wales,1779.779325
1512,28 Jan 1956,France,1737.529348
1513,28 Jan 1956,Ireland,1397.774565
1514,4 Feb 1956,Wales,1786.078046
1515,4 Feb 1956,Scotland,1426.439591
1516,11 Feb 1956,England,1589.189209
1517,11 Feb 1956,Ireland,1373.581379
1518,25 Feb 1956,Ireland,1403.720675
1519,25 Feb 1956,Scotland,1396.300295
1520,10 Mar 1956,Ireland,1478.834541
1521,10 Mar 1956,Wales,1710.9641800000002
1522,17 Mar 1956,Scotland,1372.174706
1523,17 Mar 1956,England,1613.314798
1524,24 Mar 1956,Wales,1729.8918469999999
1525,24 Mar 1956,France,1718.6016809999999
1526,25 Mar 1956,West Germany,1405.0744109999998
1527,25 Mar 1956,Italy,1651.984178
1528,2 Apr 1956,Italy,1597.930433
1529,2 Apr 1956,France,1772.6554260000003
1530,14 Apr 1956,France,1787.4183239999998
1531,14 Apr 1956,England,1598.5519
1532,29 Apr 1956,Czechia,1300.871383
1533,29 Apr 1956,Italy,1621.091158
1534,21 May 1956,Belgium,1254.486999
1535,21 May 1956,West Germany,1458.05909
1536,26 May 1956,Australia,1581.6628349999999
1537,26 May 1956,South Africa,1920.5135300000002
1538,2 Jun 1956,Australia,1565.113351
1539,2 Jun 1956,South Africa,1937.063014
1540,14 Jul 1956,New Zealand,1755.7256710000001
1541,14 Jul 1956,South Africa,1891.6362329999997
1542,4 Aug 1956,New Zealand,1726.106998
1543,4 Aug 1956,South Africa,1921.254906
1544,15 Aug 1956,Chile,1445.952722
1545,15 Aug 1956,Uruguay,1452.872962
1546,18 Aug 1956,New Zealand,1781.539047
1547,18 Aug 1956,South Africa,1865.822857
1548,20 Aug 1956,Tonga,1465.474462
1549,20 Aug 1956,Samoa,1315.035809
1550,1 Sep 1956,New Zealand,1821.497419
1551,1 Sep 1956,South Africa,1825.864485
1552,16 Dec 1956,France,1792.363336
1553,16 Dec 1956,Czechia,1295.926371
1554,1957,Samoa,1269.582078
1555,1957,Tonga,1510.928193
1556,1957,Samoa,1269.582078
1557,1957,Tonga,1510.928193
1558,12 Jan 1957,France,1718.8107539999999
1559,12 Jan 1957,Scotland,1445.727288
1560,19 Jan 1957,Wales,1687.40693
1561,19 Jan 1957,England,1641.036817
1562,26 Jan 1957,Ireland,1530.522905
1563,26 Jan 1957,France,1667.12239
1564,1 Feb 1957,Spain,1389.968068
1565,1 Feb 1957,West Germany,1521.3572789999998
1566,2 Feb 1957,Scotland,1485.828089
1567,2 Feb 1957,Wales,1647.3061289999998
1568,9 Feb 1957,Ireland,1495.5673980000001
1569,9 Feb 1957,England,1675.992324
1570,23 Feb 1957,England,1700.5556600000002
1571,23 Feb 1957,France,1642.5590539999998
1572,23 Feb 1957,Scotland,1459.77874
1573,23 Feb 1957,Ireland,1521.616747
1574,9 Mar 1957,Wales,1653.945724
1575,9 Mar 1957,Ireland,1514.977152
1576,16 Mar 1957,England,1715.298211
1577,16 Mar 1957,Scotland,1445.0361890000001
1578,23 Mar 1957,France,1596.5975210000001
1579,23 Mar 1957,Wales,1699.907257
1580,14 Apr 1957,West Germany,1538.192847
1581,14 Apr 1957,Belgium,1237.651431
1582,21 Apr 1957,France,1656.429078
1583,21 Apr 1957,Italy,1561.259601
1584,5 May 1957,Czechia,1352.267623
1585,5 May 1957,West Germany,1481.8515949999999
1586,19 May 1957,Romania,1542.802258
1587,19 May 1957,France,1683.210462
1588,25 May 1957,Australia,1536.905162
1589,25 May 1957,New Zealand,1849.7056079999998
1590,1 Jun 1957,Australia,1515.4914130000002
1591,1 Jun 1957,New Zealand,1871.119357
1592,1 Jun 1957,Samoa,1240.296766
1593,1 Jun 1957,Tonga,1540.2135050000002
1594,4 Jun 1957,Samoa,1240.296766
1595,4 Jun 1957,Tonga,1540.2135050000002
1596,10 Jun 1957,Samoa,1224.879759
1597,10 Jun 1957,Tonga,1555.630512
1598,4 Aug 1957,Czechia,1342.850498
1599,4 Aug 1957,Romania,1552.219383
1600,7 Dec 1957,Italy,1586.8610640000002
1601,7 Dec 1957,West Germany,1456.2501320000001
1602,12 Dec 1957,Belgium,1209.757243
1603,12 Dec 1957,Romania,1580.113571
1604,15 Dec 1957,France,1722.158763
1605,15 Dec 1957,Romania,1541.16527
1606,1958,East Germany,1235.5552910000001
1607,1958,Netherlands,1089.848008
1608,1958,Poland,1503.4401
1609,1958,East Germany,1232.115191
1610,1958,Thailand,1523.678761
1611,1958,Malaysia,1476.321239
1612,1958,Uganda,1441.85303
1613,1958,Kenya,1558.14697
1614,4 Jan 1958,Wales,1714.180237
1615,4 Jan 1958,Australia,1501.218433
1616,11 Jan 1958,Scotland,1478.528554
1617,11 Jan 1958,France,1688.666398
1618,18 Jan 1958,England,1715.298211
1619,18 Jan 1958,Wales,1714.180237
1620,18 Jan 1958,Ireland,1535.767767
1621,18 Jan 1958,Australia,1480.427818
1622,1 Feb 1958,England,1723.271801
1623,1 Feb 1958,Australia,1472.4542279999998
1624,1 Feb 1958,Wales,1724.4463280000002
1625,1 Feb 1958,Scotland,1468.262463
1626,8 Feb 1958,England,1737.338721
1627,8 Feb 1958,Ireland,1521.700847
1628,15 Feb 1958,Scotland,1493.978065
1629,15 Feb 1958,Australia,1446.738626
1630,1 Mar 1958,France,1630.411068
1631,1 Mar 1958,England,1795.5940510000003
1632,1 Mar 1958,Ireland,1549.432833
1633,1 Mar 1958,Scotland,1466.246079
1634,9 Mar 1958,France,1652.461248
1635,9 Mar 1958,Australia,1424.688446
1636,15 Mar 1958,Ireland,1529.472249
1637,15 Mar 1958,Wales,1744.4069120000001
1638,15 Mar 1958,Scotland,1466.246079
1639,15 Mar 1958,England,1795.5940510000003
1640,29 Mar 1958,Wales,1675.042664
1641,29 Mar 1958,France,1721.8254960000002
1642,7 Apr 1958,Italy,1550.423767
1643,7 Apr 1958,France,1758.2627929999999
1644,17 Apr 1958,West Germany,1381.983277
1645,17 Apr 1958,Czechia,1417.1173529999999
1646,19 Apr 1958,France,1768.88122
1647,19 Apr 1958,Ireland,1518.853822
1648,1 May 1958,Romania,1550.558708
1649,1 May 1958,Spain,1380.57463
1650,3 May 1958,Belgium,1181.304525
1651,3 May 1958,Spain,1409.027348
1652,4 May 1958,Romania,1568.742091
1653,4 May 1958,West Germany,1363.799894
1654,26 Jul 1958,South Africa,1825.864485
1655,26 Jul 1958,France,1768.88122
1656,2 Aug 1958,Tonga,1530.9737109999999
1657,2 Aug 1958,Fiji,1693.920296
1658,9 Aug 1958,Tonga,1575.6960210000002
1659,9 Aug 1958,Fiji,1649.197986
1660,13 Aug 1958,Tonga,1561.773332
1661,13 Aug 1958,Fiji,1663.120675
1662,16 Aug 1958,South Africa,1782.011252
1663,16 Aug 1958,France,1812.734453
1664,23 Aug 1958,New Zealand,1877.056011
1665,23 Aug 1958,Australia,1418.751792
1666,6 Sep 1958,New Zealand,1824.086247
1667,6 Sep 1958,Australia,1471.721556
1668,20 Sep 1958,New Zealand,1831.332234
1669,20 Sep 1958,Australia,1464.475569
1670,26 Sep 1958,Sweden,1641.653073
1671,26 Sep 1958,Denmark,1358.346927
1672,11 Oct 1958,Argentina,1598.773002
1673,11 Oct 1958,Peru,1449.881977
1674,11 Oct 1958,Chile,1498.5025449999998
1675,11 Oct 1958,Uruguay,1400.323139
1676,12 Oct 1958,East Germany,1232.115191
1677,12 Oct 1958,Romania,1568.742091
1678,14 Oct 1958,Chile,1542.841816
1679,14 Oct 1958,Peru,1405.542706
1680,15 Oct 1958,Argentina,1625.34197
1681,15 Oct 1958,Uruguay,1373.754171
1682,18 Oct 1958,Chile,1489.8492939999999
1683,18 Oct 1958,Argentina,1678.3344920000002
1684,18 Oct 1958,Peru,1363.766217
1685,18 Oct 1958,Uruguay,1415.53066
1686,20 Oct 1958,Poland,1435.3614539999999
1687,20 Oct 1958,West Germany,1431.87854
1688,16 Nov 1958,Netherlands,1067.058141
1689,16 Nov 1958,West Germany,1454.6684070000001
1690,7 Dec 1958,Italy,1573.6643689999999
1691,7 Dec 1958,Romania,1545.501489
1692,1959,East Germany,1284.788689
1693,1959,Poland,1382.687956
1694,10 Jan 1959,France,1820.209518
1695,10 Jan 1959,Scotland,1458.7710140000002
1696,17 Jan 1959,Wales,1715.551777
1697,17 Jan 1959,England,1755.084938
1698,7 Feb 1959,Scotland,1479.295027
1699,7 Feb 1959,Wales,1695.0277640000002
1700,14 Feb 1959,Ireland,1503.140901
1701,14 Feb 1959,England,1770.797859
1702,28 Feb 1959,England,1770.797859
1703,28 Feb 1959,France,1820.209518
1704,28 Feb 1959,Scotland,1438.224227
1705,28 Feb 1959,Ireland,1544.211701
1706,14 Mar 1959,Wales,1704.437418
1707,14 Mar 1959,Ireland,1534.8020470000001
1708,19 Mar 1959,Belgium,1165.034394
1709,19 Mar 1959,Spain,1425.2974789999998
1710,21 Mar 1959,England,1770.797859
1711,21 Mar 1959,Scotland,1438.224227
1712,29 Mar 1959,France,1837.230858
1713,29 Mar 1959,Italy,1556.6430289999998
1714,4 Apr 1959,France,1857.6301879999999
1715,4 Apr 1959,Wales,1684.0380879999998
1716,18 Apr 1959,Ireland,1586.728808
1717,18 Apr 1959,France,1805.703427
1718,15 May 1959,West Germany,1480.047752
1719,15 May 1959,Spain,1399.918134
1720,19 May 1959,Czechia,1380.9415960000001
1721,19 May 1959,Poland,1418.8637130000002
1722,19 May 1959,Romania,1559.522934
1723,19 May 1959,East Germany,1270.767244
1724,21 May 1959,Czechia,1413.063783
1725,21 May 1959,East Germany,1238.645057
1726,21 May 1959,Romania,1592.367531
1727,21 May 1959,Poland,1386.019116
1728,24 May 1959,East Germany,1238.645057
1729,24 May 1959,Poland,1386.019116
1730,24 May 1959,Romania,1611.036116
1731,24 May 1959,Czechia,1394.395198
1732,6 Jun 1959,Australia,1433.0347470000002
1733,6 Jun 1959,Lions,1704.8509829999998
1734,13 Jun 1959,Australia,1402.906842
1735,13 Jun 1959,Lions,1734.9788879999999
1736,18 Jul 1959,New Zealand,1838.8617390000002
1737,18 Jul 1959,Lions,1727.449383
1738,15 Aug 1959,New Zealand,1852.988734
1739,15 Aug 1959,Lions,1713.3223879999998
1740,29 Aug 1959,New Zealand,1877.374815
1741,29 Aug 1959,Lions,1688.936307
1742,13 Sep 1959,West Germany,1488.430633
1743,13 Sep 1959,Netherlands,1058.67526
1744,19 Sep 1959,New Zealand,1831.91655
1745,19 Sep 1959,Lions,1734.394572
1746,26 Sep 1959,Fiji,1622.4263859999999
1747,26 Sep 1959,Tonga,1602.467621
1748,27 Sep 1959,Romania,1620.925859
1749,27 Sep 1959,East Germany,1228.755314
1750,4 Oct 1959,Denmark,1348.165396
1751,4 Oct 1959,Sweden,1651.834604
1752,16 Oct 1959,Belgium,1156.5456060000001
1753,16 Oct 1959,West Germany,1496.919421
1754,24 Oct 1959,West Germany,1476.278725
1755,24 Oct 1959,Poland,1406.6598119999999
1756,1960,Malaysia,1476.321239
1757,1960,Thailand,1523.678761
1758,9 Jan 1960,Scotland,1431.339785
1759,9 Jan 1960,France,1812.5878690000002
1760,16 Jan 1960,England,1795.638166
1761,16 Jan 1960,Wales,1659.197781
1762,6 Feb 1960,Wales,1672.27876
1763,6 Feb 1960,Scotland,1418.258806
1764,13 Feb 1960,England,1804.6873600000001
1765,13 Feb 1960,Ireland,1577.6796140000001
1766,27 Feb 1960,France,1812.5878690000002
1767,27 Feb 1960,England,1804.6873600000001
1768,27 Feb 1960,Ireland,1555.670112
1769,27 Feb 1960,Scotland,1440.268308
1770,12 Mar 1960,Ireland,1543.458832
1771,12 Mar 1960,Wales,1684.49004
1772,19 Mar 1960,Scotland,1425.623544
1773,19 Mar 1960,England,1819.3321239999998
1774,26 Mar 1960,Wales,1647.207117
1775,26 Mar 1960,France,1849.8707920000002
1776,9 Apr 1960,France,1861.4451559999998
1777,9 Apr 1960,Ireland,1531.884468
1778,10 Apr 1960,West Germany,1437.9610910000001
1779,10 Apr 1960,Italy,1594.960663
1780,17 Apr 1960,Italy,1562.085216
1781,17 Apr 1960,France,1894.3206030000001
1782,17 Apr 1960,Spain,1416.9648140000002
1783,17 Apr 1960,Belgium,1139.498926
1784,24 Apr 1960,Spain,1449.879702
1785,24 Apr 1960,West Germany,1405.0462029999999
1786,30 Apr 1960,South Africa,1788.7795780000001
1787,30 Apr 1960,Scotland,1418.855218
1788,22 May 1960,Poland,1460.402205
1789,22 May 1960,Romania,1567.183466
1790,22 May 1960,East Germany,1194.448382
1791,22 May 1960,Czechia,1428.7021300000001
1792,24 May 1960,Czechia,1440.8455789999998
1793,24 May 1960,Poland,1448.258756
1794,24 May 1960,East Germany,1183.503838
1795,24 May 1960,Romania,1578.12801
1796,25 May 1960,Poland,1455.1282
1797,25 May 1960,East Germany,1176.634394
1798,25 May 1960,Czechia,1401.390661
1799,25 May 1960,Romania,1617.582928
1800,5 Jun 1960,Romania,1676.874744
1801,5 Jun 1960,France,1835.0287870000002
1802,25 Jun 1960,South Africa,1836.731741
1803,25 Jun 1960,New Zealand,1783.9643870000002
1804,23 Jul 1960,South Africa,1777.327553
1805,23 Jul 1960,New Zealand,1843.368575
1806,23 Jul 1960,Argentina,1623.6400609999998
1807,23 Jul 1960,France,1889.7232179999999
1808,6 Aug 1960,Argentina,1600.6322949999999
1809,6 Aug 1960,France,1912.730984
1810,13 Aug 1960,South Africa,1777.327553
1811,13 Aug 1960,New Zealand,1843.368575
1812,17 Aug 1960,Argentina,1574.761909
1813,17 Aug 1960,France,1938.6013699999999
1814,27 Aug 1960,South Africa,1812.238491
1815,27 Aug 1960,New Zealand,1808.4576370000002
1816,2 Oct 1960,Sweden,1660.7591009999999
1817,2 Oct 1960,Denmark,1339.2408990000001
1818,9 Oct 1960,Netherlands,1033.631125
1819,9 Oct 1960,West Germany,1430.090338
1820,16 Oct 1960,Poland,1409.256743
1821,16 Oct 1960,West Germany,1475.961795
1822,3 Dec 1960,Wales,1626.506876
1823,3 Dec 1960,South Africa,1832.938732
1824,17 Dec 1960,Ireland,1516.54654
1825,17 Dec 1960,South Africa,1848.2766600000002
1826,7 Jan 1961,France,1941.7374730000001
1827,7 Jan 1961,Scotland,1415.719115
1828,7 Jan 1961,England,1778.7767420000002
1829,7 Jan 1961,South Africa,1888.8320420000002
1830,15 Jan 1961,Italy,1596.041985
1831,15 Jan 1961,West Germany,1442.005026
1832,21 Jan 1961,Scotland,1408.079669
1833,21 Jan 1961,South Africa,1896.471488
1834,21 Jan 1961,Wales,1660.302684
1835,21 Jan 1961,England,1744.980934
1836,11 Feb 1961,Ireland,1555.7856869999998
1837,11 Feb 1961,England,1705.7417870000002
1838,11 Feb 1961,Scotland,1448.845832
1839,11 Feb 1961,Wales,1619.536521
1840,18 Feb 1961,France,1941.7374730000001
1841,18 Feb 1961,South Africa,1896.471488
1842,25 Feb 1961,England,1705.7417870000002
1843,25 Feb 1961,France,1941.7374730000001
1844,25 Feb 1961,Scotland,1496.82081
1845,25 Feb 1961,Ireland,1507.810709
1846,11 Mar 1961,Wales,1642.969407
1847,11 Mar 1961,Ireland,1484.377823
1848,18 Mar 1961,England,1718.443225
1849,18 Mar 1961,Scotland,1484.119372
1850,25 Mar 1961,France,1946.3141170000001
1851,25 Mar 1961,Wales,1638.392763
1852,2 Apr 1961,France,1955.511268
1853,2 Apr 1961,Italy,1586.844834
1854,15 Apr 1961,Ireland,1474.856757
1855,15 Apr 1961,France,1965.032334
1856,13 May 1961,South Africa,1902.6149269999999
1857,13 May 1961,Ireland,1468.713318
1858,24 May 1961,Czechia,1413.152643
1859,24 May 1961,East Germany,1164.872412
1860,24 May 1961,Poland,1497.834565
1861,24 May 1961,Romania,1588.296922
1862,26 May 1961,Czechia,1453.155598
1863,26 May 1961,Poland,1457.83161
1864,26 May 1961,East Germany,1147.999063
1865,26 May 1961,Romania,1605.1702710000002
1866,27 May 1961,Czechia,1420.634293
1867,27 May 1961,Romania,1637.691576
1868,27 May 1961,East Germany,1192.063107
1869,27 May 1961,Poland,1413.767566
1870,10 Jun 1961,Australia,1484.984338
1871,10 Jun 1961,Fiji,1540.34889
1872,17 Jun 1961,Australia,1521.704461
1873,17 Jun 1961,Fiji,1503.628767
1874,1 Jul 1961,Australia,1521.704461
1875,1 Jul 1961,Fiji,1503.628767
1876,22 Jul 1961,New Zealand,1859.640948
1877,22 Jul 1961,France,1913.849023
1878,5 Aug 1961,New Zealand,1880.2992940000001
1879,5 Aug 1961,France,1893.190677
1880,5 Aug 1961,South Africa,1911.4190780000001
1881,5 Aug 1961,Australia,1512.90031
1882,12 Aug 1961,South Africa,1917.7230989999998
1883,12 Aug 1961,Australia,1506.596289
1884,19 Aug 1961,New Zealand,1936.2864739999998
1885,19 Aug 1961,France,1837.203497
1886,26 Aug 1961,Australia,1491.060023
1887,26 Aug 1961,France,1852.7397629999998
1888,1 Oct 1961,West Germany,1473.258891
1889,1 Oct 1961,Poland,1382.513701
1890,7 Oct 1961,Argentina,1599.792165
1891,7 Oct 1961,Chile,1464.819038
1892,8 Oct 1961,Uruguay,1433.092395
1893,8 Oct 1961,Brazil,1339.428225
1894,12 Oct 1961,Argentina,1620.618042
1895,12 Oct 1961,Brazil,1318.6023480000001
1896,12 Oct 1961,Uruguay,1361.659447
1897,12 Oct 1961,Chile,1536.251986
1898,14 Oct 1961,Brazil,1277.0299109999999
1899,14 Oct 1961,Chile,1577.824423
1900,14 Oct 1961,Uruguay,1325.3285130000002
1901,14 Oct 1961,Argentina,1656.948976
1902,15 Oct 1961,Denmark,1339.2408990000001
1903,15 Oct 1961,Sweden,1660.7591009999999
1904,29 Oct 1961,West Germany,1486.8405109999999
1905,29 Oct 1961,Belgium,1125.917306
1906,5 Nov 1961,Romania,1644.0284980000001
1907,5 Nov 1961,East Germany,1185.726185
1908,12 Nov 1961,France,1852.7397629999998
1909,12 Nov 1961,Romania,1644.0284980000001
1910,29 Nov 1961,West Germany,1490.848726
1911,29 Nov 1961,Netherlands,1029.62291
1912,1962,Thailand,1532.85044
1913,1962,Malaysia,1467.14956
1914,13 Jan 1962,Scotland,1470.42659
1915,13 Jan 1962,France,1866.432545
1916,20 Jan 1962,England,1718.443225
1917,20 Jan 1962,Wales,1638.392763
1918,3 Feb 1962,Wales,1580.93135
1919,3 Feb 1962,Scotland,1527.888003
1920,10 Feb 1962,England,1733.5815100000002
1921,10 Feb 1962,Ireland,1453.575033
1922,24 Feb 1962,France,1890.9276719999998
1923,24 Feb 1962,England,1709.0863829999998
1924,24 Feb 1962,Ireland,1399.3069779999998
1925,24 Feb 1962,Scotland,1582.156058
1926,17 Mar 1962,Scotland,1582.156058
1927,17 Mar 1962,England,1709.0863829999998
1928,24 Mar 1962,Wales,1625.003938
1929,24 Mar 1962,France,1846.855084
1930,14 Apr 1962,France,1851.5311920000001
1931,14 Apr 1962,Ireland,1394.63087
1932,15 Apr 1962,Spain,1401.646744
